transaction_unique_identifier,price,date_of_transfer,postcode,property_type,new_build_flag,tenure_type,primary_addressable_object_name,secondary_addressable_object_name,street,locality,town_city,district,county,ppd_category_type,record_status,db_id
{369DFB15-6AD1-3A19-E050-A8C0620518C6},1500000,2015-12-22,CB1 2FZ,D,Y,F,7,,ECCLESTON PLACE,,CAMBRIDGE,CAMBRIDGE,CAMBRIDGESHIRE,A,A,6416105
{453D27A2-BB6B-EF91-E050-A8C0630574D7},900000,2016-11-24,CB1 2FZ,S,Y,F,5,,ECCLESTON PLACE,,CAMBRIDGE,CAMBRIDGE,CAMBRIDGESHIRE,A,A,6969558
{369DFB15-6B3C-3A19-E050-A8C0620518C6},1600000,2016-01-29,CB1 2FZ,S,Y,F,1,,ECCLESTON PLACE,,CAMBRIDGE,CAMBRIDGE,CAMBRIDGESHIRE,A,A,7244272
{31FB4C16-ECE4-57B9-E050-A8C063053436},1300000,2016-03-31,CB1 2FZ,S,Y,F,3,,ECCLESTON PLACE,,CAMBRIDGE,CAMBRIDGE,CAMBRIDGESHIRE,A,A,7435353
{7C2D06FF-BB15-4963-E053-6B04A8C07B97},1250000,2018-11-08,CB1 2FZ,S,N,F,3,,ECCLESTON PLACE,,CAMBRIDGE,CAMBRIDGE,CAMBRIDGESHIRE,A,A,9773411
{C8A3A575-E6C0-0425-E053-6C04A8C0947B},1550000,2021-03-30,CB1 2FZ,D,N,F,7,,ECCLESTON PLACE,,CAMBRIDGE,CAMBRIDGE,CAMBRIDGESHIRE,A,A,12974275
{DECA7E6D-91D2-4BBC-9550-9CD7172E80BE},200000,1996-12-17,CB1 2HA,S,N,F,31,,GLISSON ROAD,,CAMBRIDGE,CAMBRIDGE,CAMBRIDGESHIRE,A,A,414860
{2A289E9F-6749-CDC8-E050-A8C063054829},930000,2011-11-11,CB1 2HA,S,N,F,31,,GLISSON ROAD,,CAMBRIDGE,CAMBRIDGE,CAMBRIDGESHIRE,A,A,2390040
{97DAD867-C937-4E1E-BF0F-52069A60AD11},815000,2011-08-12,CB1 2HA,T,N,F,9,,GLISSON ROAD,,CAMBRIDGE,CAMBRIDGE,CAMBRIDGESHIRE,A,A,2813737
{D079416F-3ED7-43B7-BEC1-BF29D9FA0206},1045000,2014-12-05,CB1 2HA,S,N,F,39,,GLISSON ROAD,,CAMBRIDGE,CAMBRIDGE,CAMBRIDGESHIRE,A,A,5358907
{A7BD4D24-291F-4C12-A9AA-B4F63CF08955},981000,2014-04-25,CB1 2HA,T,N,F,11E,,GLISSON ROAD,,CAMBRIDGE,CAMBRIDGE,CAMBRIDGESHIRE,A,A,5645583
{773788C2-4B61-2CE4-E053-6C04A8C05E57},1300000,2018-08-13,CB1 2HA,T,N,F,9,,GLISSON ROAD,,CAMBRIDGE,CAMBRIDGE,CAMBRIDGESHIRE,A,A,9403204
{CB0035E5-8A8C-58AE-E053-6B04A8C091AF},1395000,2021-04-09,CB1 2HA,S,N,F,31,,GLISSON ROAD,,CAMBRIDGE,CAMBRIDGE,CAMBRIDGESHIRE,A,A,12371098
{12A8BAB6-E5CC-2125-E063-4804A8C08CC1},900000,2023-11-03,CB1 2HA,O,N,F,3,,GLISSON ROAD,,CAMBRIDGE,CAMBRIDGE,CAMBRIDGESHIRE,B,A,14976294
{237B17FD-ACD6-22AC-E063-4804A8C0EA3A},1100000,2024-08-23,CB1 2HA,S,N,F,23,,GLISSON ROAD,,CAMBRIDGE,CAMBRIDGE,CAMBRIDGESHIRE,A,A,15553369
{F1DAECF5-9361-4A94-B866-203FAF2CA1A1},295000,1999-03-04,CB1 2HA,D,N,F,19,,GLISSON ROAD,,CAMBRIDGE,CAMBRIDGE,CAMBRIDGESHIRE,A,A,17964262
{867F4E86-2B55-4DFD-9E0A-6D78250192E8},372500,2000-12-19,CB1 2HA,S,N,F,31,,GLISSON ROAD,,CAMBRIDGE,CAMBRIDGE,CAMBRIDGESHIRE,A,A,19217225
{63A983D9-4EBE-494D-8272-AAA6B974BCE8},386000,2001-04-12,CB1 2HA,S,N,F,41,,GLISSON ROAD,CAMBRIDGE,CAMBRIDGE,CAMBRIDGE,CAMBRIDGESHIRE,A,A,20215767
{619AF291-DB66-4A32-BB00-B9838B668F52},415000,2002-04-26,CB1 2HA,S,N,F,17,,GLISSON ROAD,CAMBRIDGE,CAMBRIDGE,CAMBRIDGE,CAMBRIDGESHIRE,A,A,21749692
{5AA0BEE8-DC24-4708-B316-784E9E70BB48},525000,2002-04-05,CB1 2HA,S,N,F,41,,GLISSON ROAD,CAMBRIDGE,CAMBRIDGE,CAMBRIDGE,CAMBRIDGESHIRE,A,A,22034314
{AC09E432-79B1-4095-A6E3-A37AB5211305},575000,2005-02-16,CB1 2HA,S,N,F,41,,GLISSON ROAD,CAMBRIDGE,CAMBRIDGE,CAMBRIDGE,CAMBRIDGESHIRE,A,A,24859547
{2AC97E05-CC7D-4F77-983A-6A76094BE7BF},695000,2005-03-18,CB1 2HA,S,N,F,31,,GLISSON ROAD,,CAMBRIDGE,CAMBRIDGE,CAMBRIDGESHIRE,A,A,24866301
{6478BC2F-AAFE-4942-A40C-BC71AE3B41D6},540000,2009-04-06,CB1 2HA,D,N,F,19,,GLISSON ROAD,,CAMBRIDGE,CAMBRIDGE,CAMBRIDGESHIRE,A,A,29466556
{C8FF46B3-DB25-4507-93DB-93213B71EF98},685000,2010-02-25,CB1 2HA,T,N,F,7,,GLISSON ROAD,,CAMBRIDGE,CAMBRIDGE,CAMBRIDGESHIRE,A,A,30634118
{2A289EA0-14D4-CDC8-E050-A8C063054829},292500,1997-03-12,CB1 2HD,D,N,F,2,,GLISSON ROAD,,CAMBRIDGE,CAMBRIDGE,CAMBRIDGESHIRE,A,A,1067951
{215ADF3A-E229-4030-A4B1-50C1C9D79E18},257000,1997-12-04,CB1 2HD,D,N,F,8,,GLISSON ROAD,CAMBRIDGE,CAMBRIDGE,CAMBRIDGE,CAMBRIDGESHIRE,A,A,1297804
{BD0387A4-291A-4F8C-9357-30162AF033F7},850000,2011-05-19,CB1 2HD,D,N,F,6,,GLISSON ROAD,,CAMBRIDGE,CAMBRIDGE,CAMBRIDGESHIRE,A,A,2727508
{3B7E0B8F-8BC6-EA99-E050-A8C062057E77},1800000,2016-07-29,CB1 2HD,S,N,F,18,,GLISSON ROAD,,CAMBRIDGE,CAMBRIDGE,CAMBRIDGESHIRE,A,A,6878798
{2D1E4B27-16C5-FCD1-E050-A8C0630544EC},1225000,2016-01-29,CB1 2HD,D,N,F,4,,GLISSON ROAD,,CAMBRIDGE,CAMBRIDGE,CAMBRIDGESHIRE,B,A,7052110
{64342BFD-CF30-422C-E053-6C04A8C0FB8A},970000,2017-12-18,CB1 2HD,S,N,F,10,,GLISSON ROAD,,CAMBRIDGE,CAMBRIDGE,CAMBRIDGESHIRE,A,A,8548709
{666758D6-8BA9-3363-E053-6B04A8C0D74E},1240000,2018-02-02,CB1 2HD,D,N,F,6,,GLISSON ROAD,,CAMBRIDGE,CAMBRIDGE,CAMBRIDGESHIRE,A,A,9568394
{1EAE3DF6-3B90-9EB1-E063-4704A8C09D02},1350000,2023-06-02,CB1 2HD,S,N,F,12,,GLISSON ROAD,,CAMBRIDGE,CAMBRIDGE,CAMBRIDGESHIRE,A,A,15223523
{B4966E9A-35D6-4A04-9A77-44C4D7392D43},385000,1999-09-13,CB1 2HD,D,N,F,6,,GLISSON ROAD,,CAMBRIDGE,CAMBRIDGE,CAMBRIDGESHIRE,A,A,17661442
{B3D128FD-8BBD-4247-BB08-279EEB464C76},400000,2000-11-17,CB1 2HD,S,N,F,16,,GLISSON ROAD,,CAMBRIDGE,CAMBRIDGE,CAMBRIDGESHIRE,A,A,18572236
{2D12D1AE-E7CE-487A-A218-B79984AC6CAB},580000,2003-11-27,CB1 2HD,D,N,F,8,,GLISSON ROAD,CAMBRIDGE,CAMBRIDGE,CAMBRIDGE,CAMBRIDGESHIRE,A,A,22637832
{CF758015-0DAF-4D38-A5E9-9C9E931D23F5},535000,2004-04-28,CB1 2HD,D,N,F,6,,GLISSON ROAD,CAMBRIDGE,CAMBRIDGE,CAMBRIDGE,CAMBRIDGESHIRE,A,A,23840831
{CBB92BE8-8A83-43E1-9AF9-9A872A2FEEE4},750000,2004-10-21,CB1 2HD,S,N,F,18,,GLISSON ROAD,CAMBRIDGE,CAMBRIDGE,CAMBRIDGE,CAMBRIDGESHIRE,A,A,24696390
{17623301-E5D7-483F-8847-B41C715D958E},482250,2005-01-20,CB1 2HD,S,N,F,14,,GLISSON ROAD,CAMBRIDGE,CAMBRIDGE,CAMBRIDGE,CAMBRIDGESHIRE,A,A,25543783
{019BC71E-AAA7-4ABC-BB2F-1B05C5BDF355},550000,2007-03-27,CB1 2HD,D,N,F,4,,GLISSON ROAD,CAMBRIDGE,CAMBRIDGE,CAMBRIDGE,CAMBRIDGESHIRE,A,A,27431034
{A3EA902B-C3BF-4A71-AE98-9067A9577EBF},840000,2008-04-22,CB1 2HD,D,N,F,4,,GLISSON ROAD,CAMBRIDGE,CAMBRIDGE,CAMBRIDGE,CAMBRIDGESHIRE,A,A,29223051
{33886B86-FC8F-4CA6-BD63-B5B345BEBA42},850000,2009-04-24,CB1 2HD ,D,N,F,4,,GLISSON ROAD,CAMBRIDGE,CAMBRIDGE,CAMBRIDGE,CAMBRIDGESHIRE,A,A,29518436
{2A289EA1-519B-CDC8-E050-A8C063054829},850000,2009-04-24,CB1 2HD,D,N,F,4,,GLISSON ROAD,,CAMBRIDGE,CAMBRIDGE,CAMBRIDGESHIRE,A,A,29696786
{0AD0B533-1C08-46BB-A1ED-2242A415A0FB},940000,2010-10-29,CB1 2HD,D,N,F,8,,GLISSON ROAD,,CAMBRIDGE,CAMBRIDGE,CAMBRIDGESHIRE,A,A,30079683
{99E400B8-1A43-4F19-AAB7-918C3187B766},256500,1997-01-29,CB1 2HF,S,N,F,30,,GLISSON ROAD,CAMBRIDGE,CAMBRIDGE,CAMBRIDGE,CAMBRIDGESHIRE,A,A,1301241
{8B1C59BB-83D1-418B-8B8B-2F7194112097},1100000,2011-08-12,CB1 2HF,S,N,F,30,,GLISSON ROAD,,CAMBRIDGE,CAMBRIDGE,CAMBRIDGESHIRE,A,A,2856598
{E9F77FE2-E015-4721-ADB1-E24C6B7BE39F},990000,2012-11-15,CB1 2HF,S,N,F,54,,GLISSON ROAD,,CAMBRIDGE,CAMBRIDGE,CAMBRIDGESHIRE,A,A,3717130
{8F7FDEB0-5C3F-4196-8E0C-400D64C6FE76},1235000,2015-02-20,CB1 2HF,T,N,F,62,,GLISSON ROAD,,CAMBRIDGE,CAMBRIDGE,CAMBRIDGESHIRE,A,A,6126016
{55BDCAE5-A28D-521D-E053-6B04A8C0DD7A},1530000,2017-06-29,CB1 2HF,S,N,F,46,,GLISSON ROAD,,CAMBRIDGE,CAMBRIDGE,CAMBRIDGESHIRE,A,A,8701846
{C8A3A575-E3F6-0425-E053-6C04A8C0947B},1710000,2021-03-25,CB1 2HF,S,N,F,58,,GLISSON ROAD,,CAMBRIDGE,CAMBRIDGE,CAMBRIDGESHIRE,A,A,12965117
{1775CCF6-EDAF-38BA-E063-4704A8C05A7C},1830000,2023-12-13,CB1 2HF,S,N,F,30,,GLISSON ROAD,,CAMBRIDGE,CAMBRIDGE,CAMBRIDGESHIRE,A,A,15279775
{1EAE3DF6-3B21-9EB1-E063-4704A8C09D02},1945000,2024-05-28,CB1 2HF,S,N,F,46,,GLISSON ROAD,,CAMBRIDGE,CAMBRIDGE,CAMBRIDGESHIRE,A,A,15515975
{66BC9769-DC42-4020-B8A5-883BC1532463},183000,1998-02-06,CB1 2HF,T,N,F,64,,GLISSON ROAD,CAMBRIDGE,CAMBRIDGE,CAMBRIDGE,CAMBRIDGESHIRE,A,A,15847253
{6C03CA8C-FBE4-4374-960F-7A5C1CE2BE46},378642,2000-04-03,CB1 2HF,S,N,F,38,,GLISSON ROAD,,CAMBRIDGE,CAMBRIDGE,CAMBRIDGESHIRE,A,A,18486188
{51A1729F-BF31-4818-9811-F854E52F624C},650000,2001-09-13,CB1 2HF,S,N,F,46,,GLISSON ROAD,CAMBRIDGE,CAMBRIDGE,CAMBRIDGE,CAMBRIDGESHIRE,A,A,19480275
{879D2A79-1448-4054-BB90-6057D6FF359E},365000,2003-09-19,CB1 2HF,S,N,F,66,,GLISSON ROAD,CAMBRIDGE,CAMBRIDGE,CAMBRIDGE,CAMBRIDGESHIRE,A,A,23092467
{05E87E96-8D8C-4D43-BE46-46AEB95D9729},680000,2003-09-09,CB1 2HF,S,N,F,46,,GLISSON ROAD,CAMBRIDGE,CAMBRIDGE,CAMBRIDGE,CAMBRIDGESHIRE,A,A,23379630
{F72B1E1E-772D-4FB7-A14F-6D217589F538},725000,2005-03-11,CB1 2HF,D,N,F,52,,GLISSON ROAD,CAMBRIDGE,CAMBRIDGE,CAMBRIDGE,CAMBRIDGESHIRE,A,A,24792741
{4B816943-18D6-48F1-85D9-C2E4D144E773},811029,2006-12-07,CB1 2HF,S,N,F,42,,GLISSON ROAD,CAMBRIDGE,CAMBRIDGE,CAMBRIDGE,CAMBRIDGESHIRE,A,A,26717513
{76B3CE3F-F87B-4455-9387-99E5B6825D4D},925500,2009-06-09,CB1 2HF,S,N,F,34,,GLISSON ROAD,,CAMBRIDGE,CAMBRIDGE,CAMBRIDGESHIRE,A,A,29707258
{85240D72-EABC-4A47-8555-1C023987D47F},965000,2010-01-07,CB1 2HF,S,N,F,58,,GLISSON ROAD,,CAMBRIDGE,CAMBRIDGE,CAMBRIDGESHIRE,A,A,30501392
{51C5624A-3FEC-4273-A323-C247D4406BFC},85500,1996-02-22,CB1 2HG,S,N,F,91,,GLISSON ROAD,CAMBRIDGE,CAMBRIDGE,CAMBRIDGE,CAMBRIDGESHIRE,A,A,290413
{743716F4-5A8E-4A61-91F0-0317D0566716},85500,1996-06-14,CB1 2HG,T,N,F,89,,GLISSON ROAD,CAMBRIDGE,CAMBRIDGE,CAMBRIDGE,CAMBRIDGESHIRE,A,A,401854
{21E5FEB6-D616-2439-E050-A8C06205342E},103854,2014-10-01,CB1 2HG,O,N,F,87,,GLISSON ROAD,,CAMBRIDGE,CAMBRIDGE,CAMBRIDGESHIRE,B,A,5561882
{B90F519C-E8C8-4C11-8F46-62B03F11B688},1350000,2015-05-13,CB1 2HG,S,N,F,51,,GLISSON ROAD,,CAMBRIDGE,CAMBRIDGE,CAMBRIDGESHIRE,A,A,6112497
{84E9EE74-C832-4A3B-9487-7E5FA54DE9BD},1950000,2015-03-20,CB1 2HG,D,N,F,67,,GLISSON ROAD,,CAMBRIDGE,CAMBRIDGE,CAMBRIDGESHIRE,A,A,6384877
{12BBAE53-F3CD-4A4D-8329-BA5DCF38A8AF},2450000,2015-05-13,CB1 2HG,D,N,F,57A,,GLISSON ROAD,,CAMBRIDGE,CAMBRIDGE,CAMBRIDGESHIRE,A,A,6606576
{241A4A53-9393-706B-E050-A8C06205638B},1500000,2015-10-23,CB1 2HG,S,N,F,63,,GLISSON ROAD,,CAMBRIDGE,CAMBRIDGE,CAMBRIDGESHIRE,A,A,6761035
{5376B386-408F-34C1-E053-6B04A8C09FF6},475000,2017-05-02,CB1 2HG,O,N,F,87,,GLISSON ROAD,,CAMBRIDGE,CAMBRIDGE,CAMBRIDGESHIRE,B,A,8840677
{7E86B6FB-9ECD-458C-E053-6B04A8C0C84C},435000,2018-11-23,CB1 2HG,O,N,F,87,,GLISSON ROAD,,CAMBRIDGE,CAMBRIDGE,CAMBRIDGESHIRE,B,A,9234152
{9DBAD221-68AE-6EB3-E053-6B04A8C0F257},765000,2019-12-19,CB1 2HG,S,N,F,91,,GLISSON ROAD,,CAMBRIDGE,CAMBRIDGE,CAMBRIDGESHIRE,A,A,10674741
{9B361205-F8B5-1904-E053-6B04A8C0EEB5},1550000,2019-11-18,CB1 2HG,S,N,F,71,,GLISSON ROAD,,CAMBRIDGE,CAMBRIDGE,CAMBRIDGESHIRE,A,A,10684574
{A96E4ACB-E2D9-9205-E053-6C04A8C0DA09},805000,2020-04-30,CB1 2HG,T,N,F,87,,GLISSON ROAD,,CAMBRIDGE,CAMBRIDGE,CAMBRIDGESHIRE,A,A,11714657
{B93E6D13-B77D-4ED2-80EE-FF4E3C8F718A},186000,1998-10-30,CB1 2HG,T,N,F,85,,GLISSON ROAD,CAMBRIDGE,CAMBRIDGE,CAMBRIDGE,CAMBRIDGESHIRE,A,A,16026573
{5D8A1C74-8754-42B7-8A15-E482D4A83810},426125,1999-08-06,CB1 2HG,S,N,F,65,,GLISSON ROAD,,CAMBRIDGE,CAMBRIDGE,CAMBRIDGESHIRE,A,A,17489114
{696FC260-8EB3-4032-8BF7-4BC533634B38},950000,2000-05-12,CB1 2HG,D,N,F,57,,GLISSON ROAD,,CAMBRIDGE,CAMBRIDGE,CAMBRIDGESHIRE,A,A,19148728
{5DB0A7C6-7DEE-44FC-9A5F-2934A41A3C93},660000,2002-09-03,CB1 2HG,S,N,F,51,,GLISSON ROAD,CAMBRIDGE,CAMBRIDGE,CAMBRIDGE,CAMBRIDGESHIRE,A,A,21068850
{E2711D53-217E-490A-8409-8B37061DB81C},225000,2002-09-03,CB1 2HG,T,N,F,89,,GLISSON ROAD,CAMBRIDGE,CAMBRIDGE,CAMBRIDGE,CAMBRIDGESHIRE,A,A,22084214
{4F65DF50-B95F-4941-9341-724BD070B8BE},635000,2003-10-15,CB1 2HG,S,N,F,53,,GLISSON ROAD,CAMBRIDGE,CAMBRIDGE,CAMBRIDGE,CAMBRIDGESHIRE,A,A,22882872
{4B6094A2-C7BD-4DB2-99B3-7937062EF611},552000,2005-03-09,CB1 2HG,S,N,F,77,,GLISSON ROAD,CAMBRIDGE,CAMBRIDGE,CAMBRIDGE,CAMBRIDGESHIRE,A,A,24778285
{65DC1124-A994-4061-9D86-07CAB5117023},853295,2007-02-28,CB1 2HG,S,N,F,55,,GLISSON ROAD,CAMBRIDGE,CAMBRIDGE,CAMBRIDGE,CAMBRIDGESHIRE,A,A,27608475
{012866FF-4224-4B34-A295-89E292945B7F},1970000,2007-08-07,CB1 2HG,D,N,F,57,,GLISSON ROAD,CAMBRIDGE,CAMBRIDGE,CAMBRIDGE,CAMBRIDGESHIRE,A,A,27811597
{5E72D562-29B5-490B-96B0-E21137645661},920000,2007-08-07,CB1 2HG,D,N,F,61,,GLISSON ROAD,CAMBRIDGE,CAMBRIDGE,CAMBRIDGE,CAMBRIDGESHIRE,A,A,27917152
{96F188BE-D5DF-4C86-B491-D0603D887666},950000,2008-10-03,CB1 2HG,S,N,F,53,,GLISSON ROAD,CAMBRIDGE,CAMBRIDGE,CAMBRIDGE,CAMBRIDGESHIRE,A,A,28829224
{5291CED8-0632-4FE1-8F34-63DB96A12ED1},900000,2009-11-16,CB1 2HG,S,N,F,75,,GLISSON ROAD,,CAMBRIDGE,CAMBRIDGE,CAMBRIDGESHIRE,A,A,29383265
{10CE9B14-A294-4B55-B97B-31486F5CFC07},720000,2009-01-23,CB1 2HG,S,N,F,71,,GLISSON ROAD,CAMBRIDGE,CAMBRIDGE,CAMBRIDGE,CAMBRIDGESHIRE,A,A,29708327
{D79F226B-6DE4-4D6C-802D-DDD320FE9E32},1350000,2013-01-24,CB1 2HL,S,N,F,7,,LYNDEWODE ROAD,,CAMBRIDGE,CAMBRIDGE,CAMBRIDGESHIRE,A,A,4329251
{31FB4C16-E8B1-57B9-E050-A8C063053436},1900000,2016-03-31,CB1 2HL,S,N,F,3,,LYNDEWODE ROAD,,CAMBRIDGE,CAMBRIDGE,CAMBRIDGESHIRE,A,A,7398414
{5CF9903B-8F5E-7F13-E053-6C04A8C074B1},1675000,2017-10-24,CB1 2HL,S,N,F,17,,LYNDEWODE ROAD,,CAMBRIDGE,CAMBRIDGE,CAMBRIDGESHIRE,A,A,8690621
{4E95D757-2946-EDA1-E050-A8C0630539E2},1325000,2017-03-17,CB1 2HL,S,N,F,8,,LYNDEWODE ROAD,,CAMBRIDGE,CAMBRIDGE,CAMBRIDGESHIRE,A,A,8820794
{87E1551D-ED37-6405-E053-6C04A8C0B2EE},1500000,2019-03-29,CB1 2HL,S,N,F,9,,LYNDEWODE ROAD,,CAMBRIDGE,CAMBRIDGE,CAMBRIDGESHIRE,A,A,10445516
{D707E534-D629-0AD9-E053-6B04A8C067CC},2550000,2021-06-29,CB1 2HL,S,N,F,16A,,LYNDEWODE ROAD,,CAMBRIDGE,CAMBRIDGE,CAMBRIDGESHIRE,A,A,12972944
{FFA361DA-9331-8A03-E053-4804A8C01F61},2200000,2023-04-28,CB1 2HL,S,N,F,19,,LYNDEWODE ROAD,,CAMBRIDGE,CAMBRIDGE,CAMBRIDGESHIRE,A,A,14727578
{237B17FD-AC8A-22AC-E063-4804A8C0EA3A},1900000,2024-08-27,CB1 2HL,S,N,F,14,,LYNDEWODE ROAD,,CAMBRIDGE,CAMBRIDGE,CAMBRIDGESHIRE,A,A,15549139
{EA632E98-42D6-485B-905E-4903FEE9C25E},560000,2000-02-18,CB1 2HL,S,N,F,13,,LYNDEWODE ROAD,,CAMBRIDGE,CAMBRIDGE,CAMBRIDGESHIRE,A,A,18525834
{23BE5B9D-FEA5-4598-999B-B5C35C064F07},535000,2000-12-19,CB1 2HL,S,N,F,19,,LYNDEWODE ROAD,,CAMBRIDGE,CAMBRIDGE,CAMBRIDGESHIRE,A,A,18868621
{E5C0040F-108A-4D84-A9C6-EDD232ECBE6D},590000,2000-09-12,CB1 2HL,D,N,F,15,,LYNDEWODE ROAD,,CAMBRIDGE,CAMBRIDGE,CAMBRIDGESHIRE,A,A,18993155
{4F0A0FC1-58BC-4593-8BDA-7BE40C60292F},550000,2001-01-11,CB1 2HL,S,N,F,3,,LYNDEWODE ROAD,CAMBRIDGE,CAMBRIDGE,CAMBRIDGE,CAMBRIDGESHIRE,A,A,19528223
{3C8FFF24-4488-4D12-9D0D-3E926D596466},495000,2001-03-19,CB1 2HL,S,N,F,2,,LYNDEWODE ROAD,CAMBRIDGE,CAMBRIDGE,CAMBRIDGE,CAMBRIDGESHIRE,A,A,19722687
{CA44AC73-74A4-4B0B-A9B6-33915569C8A4},600000,2001-09-28,CB1 2HL,S,N,F,14,,LYNDEWODE ROAD,CAMBRIDGE,CAMBRIDGE,CAMBRIDGE,CAMBRIDGESHIRE,A,A,20276449
{71BB0600-5B0B-41BA-A2CE-50BACE5AF9BB},680000,2003-06-19,CB1 2HL,S,N,F,11,,LYNDEWODE ROAD,CAMBRIDGE,CAMBRIDGE,CAMBRIDGE,CAMBRIDGESHIRE,A,A,22509302
{04768CF3-3621-4EE6-92F4-AA3A0F1BDB13},950000,2006-01-27,CB1 2HL,D,N,F,15,,LYNDEWODE ROAD,CAMBRIDGE,CAMBRIDGE,CAMBRIDGE,CAMBRIDGESHIRE,A,A,26561829
{F120A777-F0C1-403D-8C85-851570DE80A9},227500,1996-05-24,CB1 2HN,S,N,F,29,,LYNDEWODE ROAD,CAMBRIDGE,CAMBRIDGE,CAMBRIDGE,CAMBRIDGESHIRE,A,A,407061
{E0BA8609-E648-4181-91B6-E84304049399},286000,1997-08-18,CB1 2HN,S,N,F,25,,LYNDEWODE ROAD,CAMBRIDGE,CAMBRIDGE,CAMBRIDGE,CAMBRIDGESHIRE,A,A,1069683
{F487D67E-B846-40A4-B4BE-1471C6E0304A},300000,1997-06-20,CB1 2HN,S,N,F,20,,LYNDEWODE ROAD,CAMBRIDGE,CAMBRIDGE,CAMBRIDGE,CAMBRIDGESHIRE,A,A,1434127
{5056BE8C-ADC4-45A1-AA02-1975CE3C04D2},1163007,2011-11-28,CB1 2HN,S,N,F,24,,LYNDEWODE ROAD,,CAMBRIDGE,CAMBRIDGE,CAMBRIDGESHIRE,A,A,2243195
{4FADAACC-D698-41B2-9175-293FD6D8C903},1037500,2011-01-07,CB1 2HN,S,N,F,22,,LYNDEWODE ROAD,,CAMBRIDGE,CAMBRIDGE,CAMBRIDGESHIRE,A,A,2742666
{6AFE88C1-CE26-4ABE-B8F6-18BFB030EC40},1300000,2013-05-17,CB1 2HN,S,N,F,28,,LYNDEWODE ROAD,,CAMBRIDGE,CAMBRIDGE,CAMBRIDGESHIRE,A,A,4357165
{D07155E0-243B-43DC-81E9-0493634E007F},312000,1998-01-23,CB1 2HN,S,N,F,29,,LYNDEWODE ROAD,CAMBRIDGE,CAMBRIDGE,CAMBRIDGE,CAMBRIDGESHIRE,A,A,16097484
{BD297D5E-755D-48E7-8DBA-2FFDE75B4CC4},535000,2000-06-09,CB1 2HN,S,N,F,22,,LYNDEWODE ROAD,,CAMBRIDGE,CAMBRIDGE,CAMBRIDGESHIRE,A,A,18444563
{BE795871-C0D1-4A1F-8C85-CA3F7A9385F0},690000,2002-05-02,CB1 2HN,S,N,F,34,,LYNDEWODE ROAD,CAMBRIDGE,CAMBRIDGE,CAMBRIDGE,CAMBRIDGESHIRE,A,A,21159190
{748E70FB-2EFB-4110-9B4B-643F0F5D8BB0},630000,2003-10-31,CB1 2HN,S,N,F,36,,LYNDEWODE ROAD,CAMBRIDGE,CAMBRIDGE,CAMBRIDGE,CAMBRIDGESHIRE,A,A,22699107
{46FFC18D-E61A-4FFC-843C-0A08D56AE614},675000,2004-08-09,CB1 2HN,S,N,F,29,,LYNDEWODE ROAD,CAMBRIDGE,CAMBRIDGE,CAMBRIDGE,CAMBRIDGESHIRE,A,A,24372668
{19472E73-0EC3-46A4-BC5B-7551282E3E98},695000,2005-04-12,CB1 2HN,S,N,F,31,,LYNDEWODE ROAD,CAMBRIDGE,CAMBRIDGE,CAMBRIDGE,CAMBRIDGESHIRE,A,A,25659267
{C9883746-4D21-4042-98AE-C1D2DBE90AE7},928000,2007-09-04,CB1 2HN,D,N,F,38,,LYNDEWODE ROAD,CAMBRIDGE,CAMBRIDGE,CAMBRIDGE,CAMBRIDGESHIRE,A,A,27863856
{27BE2B24-A735-4D80-8AF2-051840EE6545},795000,2007-11-23,CB1 2HN,S,N,F,42,,LYNDEWODE ROAD,CAMBRIDGE,CAMBRIDGE,CAMBRIDGE,CAMBRIDGESHIRE,A,A,28095651
{AFC55014-47D4-4B94-A8D1-470EF0858CCC},975000,2007-12-21,CB1 2HN,S,N,F,22,,LYNDEWODE ROAD,CAMBRIDGE,CAMBRIDGE,CAMBRIDGE,CAMBRIDGESHIRE,A,A,28405882
{F9507A3E-D93A-4CB4-9411-C1BB633A1CD9},1120000,2009-09-30,CB1 2HN,D,N,F,18,,LYNDEWODE ROAD,,CAMBRIDGE,CAMBRIDGE,CAMBRIDGESHIRE,A,A,29969127
{AD69C9EE-C6BA-4DA4-9CA2-A03D42D71834},89500,1996-04-01,CB1 2HW,T,N,F,7,,CROSS STREET,CAMBRIDGE,CAMBRIDGE,CAMBRIDGE,CAMBRIDGESHIRE,A,A,659288
{051DE62E-6B5B-4BB0-9F2E-F3A95136D7A0},107000,1997-08-28,CB1 2HW,T,N,F,18,,CROSS STREET,CAMBRIDGE,CAMBRIDGE,CAMBRIDGE,CAMBRIDGESHIRE,A,A,1114363
{9C0D31BD-10E1-4286-934B-6634B4F41CB7},78500,1997-01-24,CB1 2HW,T,Y,F,8,,CROSS STREET,CAMBRIDGE,CAMBRIDGE,CAMBRIDGE,CAMBRIDGESHIRE,A,A,2023960
{7E84568C-C1FB-49FC-90FA-2BDC80259A31},300000,2013-07-05,CB1 2HW,T,N,F,22,,CROSS STREET,,CAMBRIDGE,CAMBRIDGE,CAMBRIDGESHIRE,A,A,4160927
{960E7183-2191-4201-99C8-A43FE136C724},357000,2013-11-06,CB1 2HW,T,N,F,5,,CROSS STREET,,CAMBRIDGE,CAMBRIDGE,CAMBRIDGESHIRE,A,A,4383087
