,,addr:city,addr:housenumber,addr:interpolation,addr:postcode,addr:street,source,geometry,amenity,indoor,operator,operator:wikidata,postal_code,ref,addr:full,building,leisure,name,sport,wheelchair,access,building:levels,roof:levels,brand,brand:wikidata,toilets:wheelchair,note,opening_hours,website,addr:housename,historic,addr:country,bunker_type,military,source:name,source:addr:postcode,covered,tourism,locked,nodes,ref:university_of_cambridge,charge,fee,length,lit,location,swimming_pool,network,noaddress,wikidata,wikimedia_commons,occupier,alt_ref,source:ref,old_name,twitter,brand:wikipedia,fhrs:authority,fhrs:id,fhrs:local_authority_id,stars,comedy,note:phone,phone,wikipedia,denomination,ref:dove,religion,roof:shape,contact:website,official_name,shop,check_date,description,source:occupier,landuse,railway,railway:ref,railway:signal_box,roof:orientation,alt_name,floor:material,food,internet_access,outdoor_seating,real_ale,website:menu,wheelchair:description,air_conditioning,payment:cash,old_old_name,start_date,source:operator,ref:edubase,url,email,house,beer_garden,internet_access:fee,old_fhrs:id,source:addr:housenumber,source:wifi,building:levels:underground,social_facility,social_facility:for,office,source:addr,healthcare,disused:shop,disused:amenity,takeaway,cuisine,source:fhrs:id,male,reg_charity_no,service_times:url,unisex,cyclestreets_id,abandoned,check_date:opening_hours,opening_hours:signed,origin,abandoned:shop,check_date:currency:XBT,contact:facebook,currency:XBT,payment:lightning,payment:lightning_contactless,payment:onchain,service:bicycle:pump,diet:halal,dispensing,beauty,tailor:alteration_service,diet:vegan,diet:vegetarian,organic,charity,service:bicycle:repair,service:bicycle:retail,bicycle_parking,capacity,operator:type,amenity_1,ref_1,max_age,min_age,school:boarding,school:type,contact:instagram,music,note:real_ale,ref:GB:uprn,school:trust,nohousenumber,indoor_seating,accommodation,description:floor,smoking,power,substation,builder,overall_site,gas_insulated,layer,HE_ref,listed_status,building:flats,fixme,roof:direction,ways,type,latitude,longitude,osm_house_range
way,266128151,Cambridge,181,all,CB2 8DH,Glenalmond Avenue,survey,"POLYGON ((0.1331986 52.1891913, 0.1330289 52.1892469, 0.1328667 52.1892102, 0.1328117 52.1893209, 0.1329959 52.1893628, 0.1332689 52.1892925, 0.1331986 52.1891913))",,,,,,,,apartments,,Aqua Building 194-209,,,,,,,,,,,,,,,,,,,,,,"[2717058349, 3381665288, 2717058347, 2717058346, 2717058344, 2717058342, 2717058349]",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,52.189281219141385,0.1330340597969577,131-193
way,266128151,Cambridge,182,all,CB2 8DH,Glenalmond Avenue,survey,"POLYGON ((0.1331986 52.1891913, 0.1330289 52.1892469, 0.1328667 52.1892102, 0.1328117 52.1893209, 0.1329959 52.1893628, 0.1332689 52.1892925, 0.1331986 52.1891913))",,,,,,,,apartments,,Aqua Building 194-209,,,,,,,,,,,,,,,,,,,,,,"[2717058349, 3381665288, 2717058347, 2717058346, 2717058344, 2717058342, 2717058349]",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,52.189281219141385,0.1330340597969577,131-193
way,266128151,Cambridge,183,all,CB2 8DH,Glenalmond Avenue,survey,"POLYGON ((0.1331986 52.1891913, 0.1330289 52.1892469, 0.1328667 52.1892102, 0.1328117 52.1893209, 0.1329959 52.1893628, 0.1332689 52.1892925, 0.1331986 52.1891913))",,,,,,,,apartments,,Aqua Building 194-209,,,,,,,,,,,,,,,,,,,,,,"[2717058349, 3381665288, 2717058347, 2717058346, 2717058344, 2717058342, 2717058349]",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,52.189281219141385,0.1330340597969577,131-193
way,266128151,Cambridge,184,all,CB2 8DH,Glenalmond Avenue,survey,"POLYGON ((0.1331986 52.1891913, 0.1330289 52.1892469, 0.1328667 52.1892102, 0.1328117 52.1893209, 0.1329959 52.1893628, 0.1332689 52.1892925, 0.1331986 52.1891913))",,,,,,,,apartments,,Aqua Building 194-209,,,,,,,,,,,,,,,,,,,,,,"[2717058349, 3381665288, 2717058347, 2717058346, 2717058344, 2717058342, 2717058349]",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,52.189281219141385,0.1330340597969577,131-193
way,266128151,Cambridge,185,all,CB2 8DH,Glenalmond Avenue,survey,"POLYGON ((0.1331986 52.1891913, 0.1330289 52.1892469, 0.1328667 52.1892102, 0.1328117 52.1893209, 0.1329959 52.1893628, 0.1332689 52.1892925, 0.1331986 52.1891913))",,,,,,,,apartments,,Aqua Building 194-209,,,,,,,,,,,,,,,,,,,,,,"[2717058349, 3381665288, 2717058347, 2717058346, 2717058344, 2717058342, 2717058349]",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,52.189281219141385,0.1330340597969577,131-193
way,266128151,Cambridge,186,all,CB2 8DH,Glenalmond Avenue,survey,"POLYGON ((0.1331986 52.1891913, 0.1330289 52.1892469, 0.1328667 52.1892102, 0.1328117 52.1893209, 0.1329959 52.1893628, 0.1332689 52.1892925, 0.1331986 52.1891913))",,,,,,,,apartments,,Aqua Building 194-209,,,,,,,,,,,,,,,,,,,,,,"[2717058349, 3381665288, 2717058347, 2717058346, 2717058344, 2717058342, 2717058349]",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,52.189281219141385,0.1330340597969577,131-193
way,266128151,Cambridge,187,all,CB2 8DH,Glenalmond Avenue,survey,"POLYGON ((0.1331986 52.1891913, 0.1330289 52.1892469, 0.1328667 52.1892102, 0.1328117 52.1893209, 0.1329959 52.1893628, 0.1332689 52.1892925, 0.1331986 52.1891913))",,,,,,,,apartments,,Aqua Building 194-209,,,,,,,,,,,,,,,,,,,,,,"[2717058349, 3381665288, 2717058347, 2717058346, 2717058344, 2717058342, 2717058349]",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,52.189281219141385,0.1330340597969577,131-193
way,266128151,Cambridge,188,all,CB2 8DH,Glenalmond Avenue,survey,"POLYGON ((0.1331986 52.1891913, 0.1330289 52.1892469, 0.1328667 52.1892102, 0.1328117 52.1893209, 0.1329959 52.1893628, 0.1332689 52.1892925, 0.1331986 52.1891913))",,,,,,,,apartments,,Aqua Building 194-209,,,,,,,,,,,,,,,,,,,,,,"[2717058349, 3381665288, 2717058347, 2717058346, 2717058344, 2717058342, 2717058349]",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,52.189281219141385,0.1330340597969577,131-193
way,266128151,Cambridge,189,all,CB2 8DH,Glenalmond Avenue,survey,"POLYGON ((0.1331986 52.1891913, 0.1330289 52.1892469, 0.1328667 52.1892102, 0.1328117 52.1893209, 0.1329959 52.1893628, 0.1332689 52.1892925, 0.1331986 52.1891913))",,,,,,,,apartments,,Aqua Building 194-209,,,,,,,,,,,,,,,,,,,,,,"[2717058349, 3381665288, 2717058347, 2717058346, 2717058344, 2717058342, 2717058349]",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,52.189281219141385,0.1330340597969577,131-193
way,266128151,Cambridge,190,all,CB2 8DH,Glenalmond Avenue,survey,"POLYGON ((0.1331986 52.1891913, 0.1330289 52.1892469, 0.1328667 52.1892102, 0.1328117 52.1893209, 0.1329959 52.1893628, 0.1332689 52.1892925, 0.1331986 52.1891913))",,,,,,,,apartments,,Aqua Building 194-209,,,,,,,,,,,,,,,,,,,,,,"[2717058349, 3381665288, 2717058347, 2717058346, 2717058344, 2717058342, 2717058349]",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,52.189281219141385,0.1330340597969577,131-193
way,266128151,Cambridge,191,all,CB2 8DH,Glenalmond Avenue,survey,"POLYGON ((0.1331986 52.1891913, 0.1330289 52.1892469, 0.1328667 52.1892102, 0.1328117 52.1893209, 0.1329959 52.1893628, 0.1332689 52.1892925, 0.1331986 52.1891913))",,,,,,,,apartments,,Aqua Building 194-209,,,,,,,,,,,,,,,,,,,,,,"[2717058349, 3381665288, 2717058347, 2717058346, 2717058344, 2717058342, 2717058349]",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,52.189281219141385,0.1330340597969577,131-193
way,266128151,Cambridge,192,all,CB2 8DH,Glenalmond Avenue,survey,"POLYGON ((0.1331986 52.1891913, 0.1330289 52.1892469, 0.1328667 52.1892102, 0.1328117 52.1893209, 0.1329959 52.1893628, 0.1332689 52.1892925, 0.1331986 52.1891913))",,,,,,,,apartments,,Aqua Building 194-209,,,,,,,,,,,,,,,,,,,,,,"[2717058349, 3381665288, 2717058347, 2717058346, 2717058344, 2717058342, 2717058349]",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,52.189281219141385,0.1330340597969577,131-193
way,266128151,Cambridge,193,all,CB2 8DH,Glenalmond Avenue,survey,"POLYGON ((0.1331986 52.1891913, 0.1330289 52.1892469, 0.1328667 52.1892102, 0.1328117 52.1893209, 0.1329959 52.1893628, 0.1332689 52.1892925, 0.1331986 52.1891913))",,,,,,,,apartments,,Aqua Building 194-209,,,,,,,,,,,,,,,,,,,,,,"[2717058349, 3381665288, 2717058347, 2717058346, 2717058344, 2717058342, 2717058349]",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,52.189281219141385,0.1330340597969577,131-193
way,270576932,,,,,,,"POLYGON ((0.1260953 52.1974273, 0.1262935 52.1974675, 0.1263398 52.1973817, 0.1261416 52.1973415, 0.1260953 52.1974273))",,,,,,,,school,,Perse Senior School,,,,,,,,,,,,,,,,,,,,,,"[2755983271, 2755983273, 2755983275, 2755983258, 2755983271]",yes,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,52.197404500000005,0.12621754999999998,nan
way,270612097,Cambridge,104,,CB2 1HU,Russell Street,"survey,Bing","POLYGON ((0.1292079 52.1966298, 0.1291409 52.196615, 0.1292003 52.1964989, 0.129271 52.1965125, 0.1292079 52.1966298))",,,,,,,,residential,,,,,,,,,,,,,,,,,,,,,,,,"[2756323010, 1639061344, 1639061278, 1829779544, 2756323010]",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,52.196563676659096,0.12920531746327296,104
way,273015950,Cambridge,,,CB2 3BJ,St Andrew's Street,,"POLYGON ((0.122581 52.2043916, 0.1227046 52.2042547, 0.1227419 52.2042162, 0.1227718 52.2041817, 0.1227721 52.2041749, 0.122698 52.2041536, 0.1226435 52.2041391, 0.1227002 52.2040759, 0.1222135 52.2039321, 0.1221563 52.204012, 0.1219891 52.2039631, 0.121903 52.2039325, 0.1218203 52.2038795, 0.1218605 52.2038519, 0.1219232 52.2038055, 0.1219282 52.203751, 0.1218345 52.2037106, 0.1216999 52.2038039, 0.1216656 52.2037988, 0.1212541 52.2036892, 0.12123 52.2037096, 0.1212024 52.2037307, 0.120583 52.2042493, 0.1205121 52.2043561, 0.1205382 52.2043626, 0.1208894 52.2044496, 0.1209887 52.2044742, 0.1210773 52.2044961, 0.1214212 52.2045813, 0.1216128 52.2043024, 0.1217267 52.2043291, 0.1217669 52.2042699, 0.1220338 52.2043422, 0.1221035 52.2042354, 0.1224656 52.2043357, 0.1224509 52.2043562, 0.122581 52.2043916))",,,,,,,,retail,,Grand Arcade,,,,,,,,,,Mo-Sa 09:00-18:00; Su 10:00-17:00; PH 10:00-17:00,,,,GB,,,,,,,,"[9568785937, 3787580152, 1607060721, 3787580359, 2779090718, 2779090724, 9568767622, 2779090727, 2779090726, 3787580371, 3787436567, 499514258, 3787580369, 499514257, 499514260, 498627134, 498650192, 9568965639, 1752462216, 9568965662, 9568965645, 9568965663, 1752462220, 36839639, 9603627307, 3787580358, 9603627305, 3787580145, 2779146377, 2779146378, 9568965644, 9568965643, 3787580368, 9568785936, 9568785935, 9568785934, 9568785937]",,,,,,,,,,Q5594241,"Category:Grand Arcade, Cambridge",,,,,,,,,,,,,,en:Grand Arcade (Cambridge),,,,,https://www.grandarcade.co.uk/,,mall,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,52.20413834823593,0.1215538711332149,nan
way,305121410,,,,,,,"POLYGON ((0.135743 52.2028958, 0.1359889 52.2028172, 0.1359218 52.2027384, 0.135676 52.202817, 0.135743 52.2028958))",,,,,,,,yes,,Webb,,,,,,,,,,,,,,,,,,,,,,"[3097021645, 3097021638, 3097021630, 1483855936, 3097021645]",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,52.20281710001064,0.1358324333212407,nan
way,305128485,Cambridge,,,CB1 2BD,Mill Road,,"POLYGON ((0.1374201 52.1995259, 0.1373848 52.1994657, 0.1377721 52.1993805, 0.1378074 52.1994407, 0.1374201 52.1995259))",,,,,,,,yes,,,,,,,,,,,,,,The Old School,,,,,,,,,,"[3097083704, 3097083703, 3097083717, 3097083700, 3097083704]",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,52.199453199999994,0.13759610000000003,nan
way,306476056,Cambridge,,,,Chaucer Road,,"POLYGON ((0.1221687 52.1920935, 0.1222544 52.192068, 0.1223147 52.1921443, 0.122229 52.1921697, 0.1221687 52.1920935))",,,,,,,,greenhouse,,,,,,1,,,,,,,,,,,,,,,,,,"[3114210250, 3114210251, 3114210252, 3114210253, 3114210250]",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,52.19211886799921,0.12224170382976057,nan
way,317744426,,,,,,,"POLYGON ((0.1376423 52.1954579, 0.1378257 52.1954069, 0.1379461 52.1953734, 0.1381194 52.1953252, 0.1378581 52.1949721, 0.1377731 52.1948574, 0.1376877 52.1948812, 0.1372959 52.1949902, 0.1373822 52.1951067, 0.137465 52.1952185, 0.1376423 52.1954579))",,,,,,,,hotel,,,,,,5,0,,,,,,,,,,,,,,,,,"[3240460180, 11077001406, 11077001408, 3240460181, 11077001405, 3240460182, 3698818609, 3240460183, 11076996104, 3698818608, 3240460180]",,,,,,,,,,,,,,,,,,,,,,,,,,,,,flat,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,52.19515766190591,0.13770769539918898,nan
way,326545377,Cambridge,143,,CB2 8RJ,Hills Road,,"POLYGON ((0.1361536 52.1891819, 0.1362106 52.1891918, 0.1362246 52.1892294, 0.1365175 52.1891898, 0.1365277 52.1891884, 0.1365463 52.1891859, 0.1373326 52.1890776, 0.1372794 52.188909, 0.1367462 52.1889752, 0.1365969 52.1888833, 0.1368543 52.1884811, 0.1366142 52.1884265, 0.1363007 52.1889421, 0.1362673 52.1889965, 0.136255 52.1890165, 0.1362419 52.1890351, 0.1361536 52.1891819))",,,,,,,,residential,,Marque House,,,,,,,,,,,,,,,,,,,,,,"[3332059036, 3332059040, 3332059039, 3883297253, 3883297248, 3883297247, 3332059042, 3332059041, 3883297245, 3883297244, 3332059033, 3332059034, 3883297237, 3883297242, 3883297241, 4966919939, 3332059036]",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,52.18892650190399,0.13666340848485833,143
way,326545378,Cambridge,18,,CB1 7AZ,Cherry Hinton Road,,"POLYGON ((0.1374167 52.189036, 0.1377473 52.1889895, 0.1376917 52.1888407, 0.137361 52.1888872, 0.1374167 52.189036))",,,,,,,,residential,,Radiance House,,,,,,,,,,,,,,,,,,,,,,"[3332059032, 3332059038, 3332059031, 3332059037, 3332059032]",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,52.18893834678514,0.13755417119349694,18
way,326547682,Cambridge,20,,CB1 7BL,Cherry Hinton Road,,"POLYGON ((0.1372031 52.188765, 0.1376281 52.1887033, 0.1375675 52.1885466, 0.1371425 52.1886083, 0.1372031 52.188765))",,,,,,,,residential,,Elan House,,,,,,,,,,,,,,,,,,,,,,"[3332081768, 3332081767, 3332081771, 3332081772, 3332081768]",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,52.1886558,0.13738530000000002,20
way,326976677,Cambridge,83,all,CB2 8DB,Glenalmond Avenue,survey,"POLYGON ((0.1339054 52.1905946, 0.1337954 52.1905668, 0.133768 52.1906076, 0.1337245 52.1905966, 0.1337519 52.1905558, 0.1336259 52.1905239, 0.1336752 52.1904507, 0.1339546 52.1905214, 0.1339054 52.1905946))",,,,,,,,apartments,,Emerald Building 83-87,,,,,,,,,,,,,,,,,,,,,,"[3336841676, 8120736621, 8120736619, 8120736620, 8120736622, 3336841677, 3336841675, 3336841679, 3336841676]",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,52.190527368205295,0.13378784360331988,
way,326976677,Cambridge,84,all,CB2 8DB,Glenalmond Avenue,survey,"POLYGON ((0.1339054 52.1905946, 0.1337954 52.1905668, 0.133768 52.1906076, 0.1337245 52.1905966, 0.1337519 52.1905558, 0.1336259 52.1905239, 0.1336752 52.1904507, 0.1339546 52.1905214, 0.1339054 52.1905946))",,,,,,,,apartments,,Emerald Building 83-87,,,,,,,,,,,,,,,,,,,,,,"[3336841676, 8120736621, 8120736619, 8120736620, 8120736622, 3336841677, 3336841675, 3336841679, 3336841676]",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,52.190527368205295,0.13378784360331988,83-87
way,326976677,Cambridge,85,all,CB2 8DB,Glenalmond Avenue,survey,"POLYGON ((0.1339054 52.1905946, 0.1337954 52.1905668, 0.133768 52.1906076, 0.1337245 52.1905966, 0.1337519 52.1905558, 0.1336259 52.1905239, 0.1336752 52.1904507, 0.1339546 52.1905214, 0.1339054 52.1905946))",,,,,,,,apartments,,Emerald Building 83-87,,,,,,,,,,,,,,,,,,,,,,"[3336841676, 8120736621, 8120736619, 8120736620, 8120736622, 3336841677, 3336841675, 3336841679, 3336841676]",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,52.190527368205295,0.13378784360331988,83-87
way,326976677,Cambridge,86,all,CB2 8DB,Glenalmond Avenue,survey,"POLYGON ((0.1339054 52.1905946, 0.1337954 52.1905668, 0.133768 52.1906076, 0.1337245 52.1905966, 0.1337519 52.1905558, 0.1336259 52.1905239, 0.1336752 52.1904507, 0.1339546 52.1905214, 0.1339054 52.1905946))",,,,,,,,apartments,,Emerald Building 83-87,,,,,,,,,,,,,,,,,,,,,,"[3336841676, 8120736621, 8120736619, 8120736620, 8120736622, 3336841677, 3336841675, 3336841679, 3336841676]",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,52.190527368205295,0.13378784360331988,83-87
way,326976677,Cambridge,87,all,CB2 8DB,Glenalmond Avenue,survey,"POLYGON ((0.1339054 52.1905946, 0.1337954 52.1905668, 0.133768 52.1906076, 0.1337245 52.1905966, 0.1337519 52.1905558, 0.1336259 52.1905239, 0.1336752 52.1904507, 0.1339546 52.1905214, 0.1339054 52.1905946))",,,,,,,,apartments,,Emerald Building 83-87,,,,,,,,,,,,,,,,,,,,,,"[3336841676, 8120736621, 8120736619, 8120736620, 8120736622, 3336841677, 3336841675, 3336841679, 3336841676]",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,52.190527368205295,0.13378784360331988,83-87
way,326976678,Cambridge,1,all,CB2 8DB,Glenalmond Avenue,survey,"POLYGON ((0.132637 52.1904744, 0.1327416 52.1903204, 0.1332628 52.1904535, 0.1332857 52.1904198, 0.1333395 52.1903407, 0.1335441 52.1903929, 0.1334926 52.1904687, 0.1334142 52.190584, 0.1328427 52.1904381, 0.1327912 52.1905138, 0.132637 52.1904744))",,,,,,,,apartments,,Orchid Building 1-32,,,,,,,,,,,,,,,,,,,,,,"[3336841680, 3336841681, 3381665746, 3381665739, 3381665737, 3336841682, 3381665743, 3336841683, 3336841684, 3336841685, 3336841680]",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,52.19044541334376,0.13311684390937875,
way,326976678,Cambridge,2,all,CB2 8DB,Glenalmond Avenue,survey,"POLYGON ((0.132637 52.1904744, 0.1327416 52.1903204, 0.1332628 52.1904535, 0.1332857 52.1904198, 0.1333395 52.1903407, 0.1335441 52.1903929, 0.1334926 52.1904687, 0.1334142 52.190584, 0.1328427 52.1904381, 0.1327912 52.1905138, 0.132637 52.1904744))",,,,,,,,apartments,,Orchid Building 1-32,,,,,,,,,,,,,,,,,,,,,,"[3336841680, 3336841681, 3381665746, 3381665739, 3381665737, 3336841682, 3381665743, 3336841683, 3336841684, 3336841685, 3336841680]",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,52.19044541334376,0.13311684390937875,1-32
way,326976678,Cambridge,3,all,CB2 8DB,Glenalmond Avenue,survey,"POLYGON ((0.132637 52.1904744, 0.1327416 52.1903204, 0.1332628 52.1904535, 0.1332857 52.1904198, 0.1333395 52.1903407, 0.1335441 52.1903929, 0.1334926 52.1904687, 0.1334142 52.190584, 0.1328427 52.1904381, 0.1327912 52.1905138, 0.132637 52.1904744))",,,,,,,,apartments,,Orchid Building 1-32,,,,,,,,,,,,,,,,,,,,,,"[3336841680, 3336841681, 3381665746, 3381665739, 3381665737, 3336841682, 3381665743, 3336841683, 3336841684, 3336841685, 3336841680]",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,52.19044541334376,0.13311684390937875,1-32
way,326976678,Cambridge,4,all,CB2 8DB,Glenalmond Avenue,survey,"POLYGON ((0.132637 52.1904744, 0.1327416 52.1903204, 0.1332628 52.1904535, 0.1332857 52.1904198, 0.1333395 52.1903407, 0.1335441 52.1903929, 0.1334926 52.1904687, 0.1334142 52.190584, 0.1328427 52.1904381, 0.1327912 52.1905138, 0.132637 52.1904744))",,,,,,,,apartments,,Orchid Building 1-32,,,,,,,,,,,,,,,,,,,,,,"[3336841680, 3336841681, 3381665746, 3381665739, 3381665737, 3336841682, 3381665743, 3336841683, 3336841684, 3336841685, 3336841680]",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,52.19044541334376,0.13311684390937875,1-32
